player_id,player_name,position,TD_2018,TD_2019,TD_2020,TD_2021,TD_2022,TD_2023,TD_2024,avg_yds_after_catch_2018,avg_yds_after_catch_2019,avg_yds_after_catch_2020,avg_yds_after_catch_2021,avg_yds_after_catch_2022,avg_yds_after_catch_2023,avg_yds_after_catch_2024,avg_yds_per_carry_2018,avg_yds_per_carry_2019,avg_yds_per_carry_2020,avg_yds_per_carry_2021,avg_yds_per_carry_2022,avg_yds_per_carry_2023,avg_yds_per_carry_2024,completion_rate_2018,completion_rate_2019,completion_rate_2020,completion_rate_2021,completion_rate_2022,completion_rate_2023,completion_rate_2024,games_played_2018,games_played_2019,games_played_2020,games_played_2021,games_played_2022,games_played_2023,games_played_2024,receive_attempts_2018,receive_attempts_2019,receive_attempts_2020,receive_attempts_2021,receive_attempts_2022,receive_attempts_2023,receive_attempts_2024,rush_attempts_2018,rush_attempts_2019,rush_attempts_2020,rush_attempts_2021,rush_attempts_2022,rush_attempts_2023,rush_attempts_2024,team_2025,division,stadium_type,BYE,exp,pos_roster,avg_team_time_on_offense,strength_o_line,strength_of_schedule_calc,strength_of_qb,odd_run,odd_throw,games_played_total_career,avg_games_played_per_szn
00-0038129,C.Otton,TE,,,,,2.0,5.0,4.0,,,,,4.695652173913044,5.033333333333333,5.409836065573771,,,,,,,-4.0,,,,,,,,,,,,15.0,18.0,15.0,,,,,72.0,86.0,89.0,,,,,0.0,0.0,1.0,TB,NFC South,outdoor,11.0,2.0,TE,62.66666666666666,61.497734,0.5047483905843039,0.858843537414966,0.39893618,0.60106385,48,16.0
00-0038134,K.Walker,RB,,,,,10.0,9.0,8.0,,,,,8.0,10.93103448275862,7.891304347826087,,,,,4.580246913580247,4.132420091324201,3.7450980392156863,,,,,,,,,,,,16.0,15.0,11.0,,,,,36.0,37.0,53.0,,,,,243.0,219.0,153.0,SEA,NFC West,outdoor,10.0,2.0,RB,59.88235294117647,43.293674,0.4867004593375017,0.5306475531389026,0.3388998,0.6611002,42,14.0
00-0038147,D.Baldwin,WR,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,0.0,,,CLE,AFC North,outdoor,9.0,0.0,WR,64.6470588235294,51.29986,0.5109472065399947,0.6109596684202137,0.44040036,0.55959964,1,1.0
00-0038149,J.Ali,WR,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,0.0,,,ATL,NFC South,indoor,14.0,0.0,WR,58.8235294117647,47.362667,0.4559734110362411,0.6240579710144927,0.512,0.488,1,1.0
00-0038359,X.Smith,WR,,,,,,,0.0,,,,,,,2.5,,,,,,,9.0,,,,,,,,,,,,,,3.0,,,,,,,2.0,,,,,,,4.0,LA,NFC West,outdoor,6.0,1.0,WR,60.36842105263158,65.3435,0.5321760283060593,0.6566492450638792,0.4115083,0.58849174,3,3.0
00-0038389,I.Abanikanda,RB,,,,,,0.0,,,,,,,6.571428571428571,,,,,,,3.1818181818181817,,,,,,,,,,,,,,6.0,,,,,,,11.0,,,,,,,22.0,,NYJ,AFC East,outdoor,7.0,0.0,RB,61.70588235294117,32.38125,0.4925520259703469,0.4465029012263667,0.33746424,0.6625357,6,6.0
00-0038391,S.Clifford,QB,,,,,,0.0,,,,,,,,,,,,,,-0.6666666666666666,,,,,,,1.0,,,,,,,2.0,,,,,,,0.0,,,,,,,3.0,,GB,NFC North,outdoor,6.0,0.0,QB,60.8421052631579,77.32212,0.4953945751892631,,0.40051904,0.599481,2,2.0
00-0038393,D.Wicks,WR,,,,,,5.0,5.0,,,,,,5.146341463414634,3.4390243902439024,,,,,,1.0,,,,,,,1.0,,,,,,,17.0,18.0,,,,,,62.0,82.0,,,,,,1.0,0.0,GB,NFC North,outdoor,10.0,1.0,WR,60.05555555555556,77.791176,0.5411923053821919,0.6847808507197153,0.48103607,0.51896393,35,17.5
00-0038394,W.Mallory,TE,,,,,,0.0,0.0,,,,,,4.944444444444445,1.0,,,,,,,,,,,,,,,,,,,,11.0,7.0,,,,,,26.0,8.0,,,,,,0.0,0.0,IND,AFC South,indoor,14.0,1.0,TE,60.8235294117647,65.39625,0.4432556304255448,0.56524926686217,0.44970986,0.5502901,18,9.0
00-0038396,E.Gray,RB,,,,,,0.0,0.0,,,,,,6.666666666666667,10.3,,,,,,2.823529411764706,2.2142857142857144,,,,,,,,,,,,,5.0,10.0,,,,,,7.0,11.0,,,,,,17.0,14.0,NYG,NFC East,outdoor,11.0,1.0,RB,61.8235294117647,51.111824,0.5490849384129296,0.6072841901459796,0.36346337,0.63653666,15,7.5
00-0038397,E.Hull,RB,,,,,,0.0,,,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,IND,AFC South,indoor,11.0,0.0,RB,63.94117647058823,58.91931,0.4824763754831138,0.608843537414966,0.40386385,0.59613615,1,1.0
00-0038400,T.McKee,QB,,,,,,,4.0,,,,,,,,,,,,,,-0.2,,,,,,,0.6666666666666666,,,,,,,2.0,,,,,,,0.0,,,,,,,5.0,PHI,NFC East,outdoor,5.0,1.0,QB,63.85714285714285,35.011185,0.4905671040345963,,0.5152871,0.4847129,2,2.0
00-0038416,T.Bagent,QB,,,,,,5.0,0.0,,,,,,,,,,,,,4.739130434782608,-1.1666666666666667,,,,,,0.6573426573426573,1.0,,,,,,5.0,4.0,,,,,,0.0,0.0,,,,,,23.0,6.0,CHI,NFC North,outdoor,7.0,1.0,QB,62.294117647058826,26.427608,0.5368157995912503,,0.34844193,0.6515581,9,4.5
00-0038454,K.Mitchell,RB,,,,,,2.0,0.0,,,,,,13.555555555555555,33.0,,,,,,8.425531914893616,2.0,,,,,,,,,,,,,7.0,2.0,,,,,,11.0,1.0,,,,,,47.0,15.0,BAL,AFC North,outdoor,14.0,1.0,RB,61.42105263157895,75.81623,0.5321196437947293,0.6698717948717949,0.48500428,0.5149957,9,4.5
00-0038465,M.Heath,WR,,,,,,1.0,2.0,,,,,,2.333333333333333,2.3,,,,,,,,,,,,,,,,,,,,12.0,6.0,,,,,,24.0,17.0,,,,,,0.0,0.0,GB,NFC North,outdoor,10.0,1.0,WR,60.05555555555556,77.791176,0.5411923053821919,0.6847808507197153,0.48103607,0.51896393,18,9.0
00-0038476,T.DeVito,QB,,,,,,9.0,0.0,,,,,,,,,,,,,5.416666666666667,4.0,,,,,,0.6404494382022472,0.7045454545454546,,,,,,9.0,2.0,,,,,,0.0,0.0,,,,,,36.0,8.0,NYG,NFC East,outdoor,11.0,1.0,QB,61.8235294117647,51.111824,0.5490849384129296,,0.36346337,0.63653666,11,5.5
00-0038477,B.Ford-Wheaton,WR,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,,,,0.0,NYG,NFC East,outdoor,11.0,1.0,WR,61.8235294117647,51.111824,0.5490849384129296,0.6072841901459796,0.36346337,0.63653666,1,1.0
00-0038492,J.Brownlee,WR,,,,,,1.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,8.0,,,,,,,0.0,,NYJ,AFC East,outdoor,7.0,0.0,WR,61.70588235294117,32.38125,0.4925520259703469,0.4465029012263667,0.33746424,0.6625357,4,4.0
00-0038496,X.Gipson,WR,,,,,,1.0,1.0,,,,,,5.190476190476191,3.6666666666666665,,,,,,8.5,5.0,,,,,,,,,,,,,14.0,7.0,,,,,,38.0,10.0,,,,,,8.0,1.0,NYJ,AFC East,outdoor,12.0,1.0,WR,59.64705882352941,62.289284,0.4854509399218924,0.7014321295143213,0.3382643,0.6617357,21,10.5
00-0038498,E.Jenkins,TE,,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,0.0,PHI,NFC East,outdoor,5.0,1.0,TE,63.85714285714285,35.011185,0.4905671040345963,0.6468466305366902,0.5152871,0.4847129,2,2.0
00-0038507,G.DuBose,WR,,,,,,,0.0,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,4.0,,,,,,,0.0,MIA,AFC East,outdoor,6.0,1.0,WR,63.294117647058826,57.18794,0.4137477488415387,0.6473066407276933,0.3866171,0.6133829,2,2.0
00-0038519,N.Remigio,WR,,,,,,,0.0,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,6.0,,,,,,,0.0,KC,AFC West,outdoor,6.0,1.0,WR,61.4,56.569695,0.5115963929431422,0.6523858592263792,0.35667753,0.64332247,1,1.0
00-0038542,B.Robinson,RB,,,,,,8.0,15.0,,,,,,8.948275862068966,8.704918032786885,,,,,,4.5607476635514015,4.789473684210527,,,,,,,,,,,,,17.0,17.0,,,,,,86.0,72.0,,,,,,214.0,304.0,ATL,NFC South,indoor,12.0,1.0,RB,63.11764705882353,67.74269,0.5062640742571539,0.6249132765689057,0.444548,0.555452,34,17.0
00-0038543,J.Smith-Njigba,WR,,,,,,4.0,6.0,,,,,,5.809523809523809,4.77,,,,,,,5.2,,,,,,,1.0,,,,,,17.0,17.0,,,,,,93.0,137.0,,,,,,0.0,5.0,SEA,NFC West,outdoor,10.0,1.0,WR,59.88235294117647,43.293674,0.4867004593375017,0.5306475531389026,0.3388998,0.6611002,34,17.0
00-0038544,Q.Johnston,WR,,,,,,2.0,8.0,,,,,,4.0,5.563636363636364,,,,,,3.0,2.0,,,,,,,,,,,,,17.0,16.0,,,,,,67.0,96.0,,,,,,3.0,3.0,LAC,AFC West,outdoor,5.0,1.0,WR,58.44444444444444,46.232723,0.4612792875434774,0.6227611940298508,0.40779468,0.59220535,33,16.5
00-0038547,L.Schoonmaker,TE,,,,,,2.0,1.0,,,,,,3.555555555555556,3.592592592592593,,,,,,,,,,,,,,,,,,,,12.0,10.0,,,,,,16.0,36.0,,,,,,0.0,0.0,DAL,NFC East,indoor,7.0,1.0,TE,64.41176470588235,66.249146,0.5172044875741835,0.6212507005189932,0.37260273,0.62739724,22,11.0
00-0038550,H.Hooker,QB,,,,,,,0.0,,,,,,,,,,,,,,0.4,,,,,,,0.6666666666666666,,,,,,,3.0,,,,,,,0.0,,,,,,,5.0,DET,NFC North,indoor,5.0,1.0,QB,64.66666666666667,66.82518,0.5130747620685701,,0.45017183,0.5498282,3,3.0
00-0038551,K.Miller,RB,,,,,,1.0,1.0,,,,,,12.8,6.6,,,,,,3.804878048780488,3.7948717948717943,,,,,,,,,,,,,7.0,6.0,,,,,,11.0,8.0,,,,,,41.0,39.0,NO,NFC South,indoor,12.0,1.0,RB,60.35294117647059,62.051647,0.4943759340681577,0.5697110849912208,0.39766082,0.6023392,13,6.5
00-0038555,T.Bigsby,RB,,,,,,2.0,7.0,,,,,,5.0,9.142857142857142,,,,,,2.64,4.559523809523809,,,,,,,,,,,,,13.0,15.0,,,,,,4.0,12.0,,,,,,50.0,168.0,JAX,AFC South,outdoor,12.0,1.0,RB,58.294117647058826,68.956665,0.4698388127180696,0.6291527792710461,0.38345107,0.61654896,28,14.0
00-0038558,D.Washington,TE,,,,,,0.0,1.0,,,,,,7.142857142857143,6.55,,,,,,,,,,,,,,,,,,,,9.0,14.0,,,,,,11.0,28.0,,,,,,0.0,0.0,PIT,AFC North,outdoor,9.0,1.0,TE,61.66666666666666,38.71519,0.5053905187806117,0.7651389593550934,0.43963963,0.5603604,23,11.5
00-0038559,M.Wilson,WR,,,,,,3.0,4.0,,,,,,3.657894736842105,2.765957446808511,,,,,,,7.0,,,,,,,,,,,,,13.0,16.0,,,,,,58.0,71.0,,,,,,0.0,1.0,ARI,NFC West,indoor,11.0,1.0,WR,60.64705882352941,72.118904,0.5242244885570327,0.8438077634011091,0.40543163,0.5945684,29,14.5
00-0038563,T.Tucker,WR,,,,,,2.0,4.0,,,,,,1.4736842105263157,4.425531914893617,,,,,,7.7,4.888888888888889,,,,,,,,,,,,,13.0,17.0,,,,,,34.0,81.0,,,,,,10.0,9.0,LV,AFC West,indoor,10.0,1.0,WR,62.0,51.68756,0.5222465043809061,0.6363027515532962,0.33301708,0.66698295,30,15.0
00-0038573,D.Davis,WR,,,,,,0.0,2.0,,,,,,7.666666666666667,9.285714285714286,,,,,,7.214285714285714,2.769230769230769,,,,,,,,,,,,,14.0,12.0,,,,,,17.0,18.0,,,,,,14.0,13.0,LAC,AFC West,outdoor,5.0,1.0,WR,58.44444444444444,46.232723,0.4612792875434774,0.6227611940298508,0.40779468,0.59220535,26,13.0
00-0038576,C.Jones,WR,,,,,,0.0,0.0,,,,,,5.428571428571429,0.0,,,,,,6.5,,,,,,,,,,,,,,5.0,2.0,,,,,,9.0,1.0,,,,,,2.0,0.0,CIN,AFC North,outdoor,12.0,1.0,WR,62.88235294117647,56.04726,0.466805566395805,0.7055214723926381,0.323667,0.676333,7,3.5
00-0038579,A.O'Connell,QB,,,,,,13.0,9.0,,,,,,,,,,,,,0.6470588235294118,1.4285714285714286,,,,,,0.6209912536443148,0.6337448559670782,,,,,,11.0,9.0,,,,,,0.0,0.0,,,,,,17.0,21.0,LV,AFC West,indoor,10.0,1.0,QB,62.0,51.68756,0.5222465043809061,,0.33301708,0.66698295,20,10.0
00-0038582,C.Tune,QB,,,,,,1.0,0.0,,,,,,,,,,,,,3.75,-0.5714285714285714,,,,,,0.5714285714285714,1.0,,,,,,6.0,5.0,,,,,,0.0,0.0,,,,,,8.0,7.0,ARI,NFC West,indoor,11.0,1.0,QB,60.64705882352941,72.118904,0.5242244885570327,,0.40543163,0.5945684,11,5.5
00-0038583,D.Thompson-Robinson,QB,,,,,,1.0,0.0,,,,,,,,,,,,,4.642857142857143,5.809523809523809,,,,,,0.5357142857142857,0.5169491525423728,,,,,,7.0,6.0,,,,,,0.0,0.0,,,,,,14.0,21.0,CLE,AFC North,outdoor,10.0,1.0,QB,65.94117647058823,38.249825,0.5256290958075697,,0.3131133,0.6868867,13,6.5
00-0038589,J.Whyle,TE,,,,,,1.0,1.0,,,,,,4.444444444444445,5.107142857142857,,,,,,,,,,,,,,,,,,,,8.0,14.0,,,,,,15.0,37.0,,,,,,0.0,0.0,TEN,AFC South,outdoor,5.0,1.0,TE,60.588235294117645,39.319504,0.5103836581072058,0.6357900565366905,0.40291262,0.5970874,22,11.0
00-0038597,C.Brown,RB,,,,,,1.0,11.0,,,,,,13.857142857142858,6.037037037037037,,,,,,4.068181818181818,4.323144104803493,,,,,,,,,,,,,10.0,16.0,,,,,,15.0,65.0,,,,,,44.0,229.0,CIN,AFC North,outdoor,12.0,1.0,RB,62.88235294117647,56.04726,0.466805566395805,0.7055214723926381,0.323667,0.676333,26,13.0
00-0038598,J.Hall,QB,,,,,,0.0,,,,,,,,,,,,,,2.333333333333333,,,,,,,0.65,,,,,,,3.0,,,,,,,0.0,,,,,,,6.0,,MIN,NFC North,indoor,13.0,0.0,QB,62.52941176470589,56.138897,0.5089060598439582,,0.33301976,0.66698027,3,3.0
00-0038606,P.Washington,WR,,,,,,2.0,3.0,,,,,,2.125,3.375,,,,,,,,,,,,,,,,,,,,6.0,13.0,,,,,,21.0,51.0,,,,,,0.0,0.0,JAX,AFC South,outdoor,12.0,1.0,WR,58.294117647058826,68.956665,0.4698388127180696,0.6291527792710461,0.38345107,0.61654896,19,9.5
00-0038608,K.Boutte,WR,,,,,,0.0,3.0,,,,,,5.0,3.488372093023256,,,,,,,,,,,,,,,,,,,,3.0,15.0,,,,,,7.0,68.0,,,,,,0.0,0.0,NE,AFC East,outdoor,14.0,1.0,WR,60.05882352941177,42.244293,0.4656508630283898,0.6714544249430653,0.374143,0.625857,18,9.0
00-0038611,C.Rodriguez,RB,,,,,,2.0,2.0,,,,,,9.5,11.0,,,,,,4.8431372549019605,4.942857142857143,,,,,,,,,,,,,8.0,6.0,,,,,,2.0,1.0,,,,,,51.0,35.0,WAS,NFC East,outdoor,14.0,1.0,RB,65.4,53.9981,0.4818996019460416,0.7281144781144782,0.39831805,0.60168195,14,7.0
00-0038612,A.Perry,WR,,,,,,4.0,,,,,,,1.6666666666666667,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,18.0,,,,,,,0.0,,NO,NFC South,indoor,11.0,0.0,WR,64.82352941176471,67.97862,0.429164896092596,0.6081107314800435,0.40562615,0.5943739,8,8.0
00-0038618,X.Hutchinson,WR,,,,,,0.0,0.0,,,,,,3.1666666666666665,3.647058823529412,,,,,,9.8,,,,,,,,,,,,,,13.0,16.0,,,,,,23.0,33.0,,,,,,5.0,0.0,HOU,AFC South,indoor,14.0,1.0,WR,62.0,36.51212,0.4967437944706969,0.5956529885703579,0.37011886,0.62988114,29,14.5
00-0038619,A.Iosivas,WR,,,,,,4.0,6.0,,,,,,2.333333333333333,1.8611111111111112,,,,,,,,,,,,,,,,,,,,9.0,17.0,,,,,,25.0,61.0,,,,,,0.0,0.0,CIN,AFC North,outdoor,12.0,1.0,WR,62.88235294117647,56.04726,0.466805566395805,0.7055214723926381,0.323667,0.676333,26,13.0
00-0038621,D.Douglas,WR,,,,,,0.0,3.0,,,,,,6.857142857142857,5.4393939393939394,,,,,,5.125,5.333333333333333,,,,,,,,,,,,,14.0,16.0,,,,,,79.0,87.0,,,,,,8.0,3.0,NE,AFC East,outdoor,14.0,1.0,WR,60.05882352941177,42.244293,0.4656508630283898,0.6714544249430653,0.374143,0.625857,30,15.0
00-0038622,D.Vaughn,RB,,,,,,0.0,0.0,,,,,,6.571428571428571,4.333333333333333,,,,,,1.7391304347826086,4.117647058823529,,,,,,,,,,,,,6.0,5.0,,,,,,7.0,5.0,,,,,,23.0,17.0,DAL,NFC East,indoor,7.0,1.0,RB,64.41176470588235,66.249146,0.5172044875741835,0.6212507005189932,0.37260273,0.62739724,11,5.5
00-0038627,A.Green,WR,,,,,,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,0.0,,DET,NFC North,indoor,9.0,0.0,WR,65.4,71.383415,0.4974600717479974,0.6759776536312849,0.41590214,0.58409786,2,2.0
00-0038632,C.Dowell,WR,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,0.0,,TEN,AFC South,outdoor,7.0,0.0,WR,57.88235294117647,14.859611,0.5134260102389769,0.6773799374822392,0.41463414,0.58536583,2,2.0
00-0038636,K.McIntosh,RB,,,,,,,0.0,,,,,,,5.666666666666667,,,,,,,5.548387096774194,,,,,,,,,,,,,,7.0,,,,,,,4.0,,,,,,,31.0,SEA,NFC West,outdoor,10.0,1.0,RB,59.88235294117647,43.293674,0.4867004593375017,0.5306475531389026,0.3388998,0.6611002,7,7.0
00-0038640,J.Brooks,WR,,,,,,0.0,1.0,,,,,,4.666666666666667,3.083333333333333,,,,,,,,,,,,,,,,,,,,3.0,12.0,,,,,,6.0,30.0,,,,,,0.0,0.0,DAL,NFC East,indoor,7.0,1.0,WR,64.41176470588235,66.249146,0.5172044875741835,0.6212507005189932,0.37260273,0.62739724,15,7.5
00-0038643,B.Willis,TE,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,0.0,SF,NFC West,outdoor,9.0,1.0,TE,59.64705882352941,63.015938,0.5505412897873287,0.6356194632790377,0.3964497,0.6035503,1,1.0
00-0038647,R.Bell,WR,,,,,,3.0,0.0,,,,,,1.6666666666666667,1.0,,,,,,,,,,,,,,,,,,,,8.0,3.0,,,,,,13.0,6.0,,,,,,0.0,0.0,SF,NFC West,outdoor,9.0,1.0,WR,59.64705882352941,63.015938,0.5505412897873287,0.6356194632790377,0.3964497,0.6035503,11,5.5
00-0038667,E.Cooks,WR,,,,,,0.0,,,,,,,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,4.0,,,,,,,0.0,,JAX,AFC South,outdoor,9.0,0.0,WR,64.82352941176471,64.0079,0.5286191256688434,0.7053726749632009,0.35480943,0.64519054,2,2.0
00-0038678,J.Mims,RB,,,,,,0.0,0.0,,,,,,,6.666666666666667,,,,,,,3.5,,,,,,,,,,,,,1.0,7.0,,,,,,2.0,18.0,,,,,,0.0,20.0,NO,NFC South,indoor,12.0,1.0,RB,60.35294117647059,62.051647,0.4943759340681577,0.5697110849912208,0.39766082,0.6023392,8,4.0
00-0038679,T.Shavers,WR,,,,,,,1.0,,,,,,,71.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,0.0,BUF,AFC East,outdoor,12.0,1.0,WR,60.1,91.19061,0.4954661162710698,0.5498380675371826,0.44009984,0.55990016,1,1.0
00-0038685,C.Brooks,RB,,,,,,0.0,1.0,,,,,,,8.692307692307692,,,,,,5.578947368421052,5.083333333333333,,,,,,,,,,,,,3.0,12.0,,,,,,0.0,16.0,,,,,,19.0,36.0,GB,NFC North,outdoor,10.0,1.0,RB,60.05555555555556,77.791176,0.5411923053821919,0.6847808507197153,0.48103607,0.51896393,15,7.5
00-0038705,E.Demercado,RB,,,,,,2.0,1.0,,,,,,5.190476190476191,5.9375,,,,,,4.896551724137931,9.291666666666666,,,,,,,,,,,,,11.0,13.0,,,,,,30.0,20.0,,,,,,58.0,24.0,ARI,NFC West,indoor,11.0,1.0,RB,60.64705882352941,72.118904,0.5242244885570327,0.8438077634011091,0.40543163,0.5945684,24,12.0
00-0038710,B.Whiteheart,TE,,,,,,,1.0,,,,,,,1.6666666666666667,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,9.0,,,,,,,0.0,CLE,AFC North,outdoor,10.0,1.0,TE,65.94117647058823,38.249825,0.5256290958075697,0.5697059826365458,0.3131133,0.6868867,7,7.0
00-0038720,J.Hill,TE,,,,,,0.0,0.0,,,,,,5.0,4.833333333333333,,,,,,,,,,,,,,,,,,,,6.0,11.0,,,,,,9.0,19.0,,,,,,0.0,0.0,MIA,AFC East,outdoor,6.0,1.0,TE,63.294117647058826,57.18794,0.4137477488415387,0.6473066407276933,0.3866171,0.6133829,17,8.5
00-0038728,J.Wayne,WR,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,0.0,HOU,AFC South,indoor,14.0,1.0,WR,62.0,36.51212,0.4967437944706969,0.5956529885703579,0.37011886,0.62988114,1,1.0
00-0038752,J.Bobo,WR,,,,,,3.0,1.0,,,,,,4.578947368421052,2.076923076923077,,,,,,3.0,,,,,,,,,,,,,,14.0,11.0,,,,,,25.0,17.0,,,,,,1.0,0.0,SEA,NFC West,outdoor,10.0,1.0,WR,59.88235294117647,43.293674,0.4867004593375017,0.5306475531389026,0.3388998,0.6611002,25,12.5
00-0038783,N.Adkins,TE,,,,,,0.0,3.0,,,,,,6.0,5.428571428571429,,,,,,,,,,,,,,,,,,,,4.0,12.0,,,,,,5.0,15.0,,,,,,0.0,0.0,DEN,AFC West,outdoor,14.0,1.0,TE,60.0,81.61123,0.5030988418759317,0.6604414261460102,0.37685186,0.62314814,16,8.0
00-0038794,J.McLaughlin,RB,,,,,,3.0,3.0,,,,,,9.35483870967742,6.76,,,,,,5.394736842105263,4.295652173913044,,,,,,,,,,,,,17.0,17.0,,,,,,36.0,28.0,,,,,,76.0,115.0,DEN,AFC West,outdoor,14.0,1.0,RB,60.0,81.61123,0.5030988418759317,0.6604414261460102,0.37685186,0.62314814,34,17.0
00-0038797,E.Wilson,RB,,,,,,0.0,5.0,,,,,,9.2,10.75,,,,,,4.653846153846154,4.79245283018868,,,,,,,,,,,,,7.0,18.0,,,,,,6.0,17.0,,,,,,26.0,106.0,GB,NFC North,outdoor,10.0,1.0,RB,60.05555555555556,77.791176,0.5411923053821919,0.6847808507197153,0.48103607,0.51896393,25,12.5
00-0038809,B.Sims,TE,,,,,,1.0,0.0,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,7.0,4.0,,,,,,7.0,5.0,,,,,,0.0,0.0,GB,NFC North,outdoor,10.0,1.0,TE,60.05555555555556,77.791176,0.5411923053821919,0.6847808507197153,0.48103607,0.51896393,11,5.5
00-0038821,R.Jarrett,WR,,,,,,0.0,0.0,,,,,,6.75,2.0,,,,,,0.0,,,,,,,,,,,,,,6.0,6.0,,,,,,9.0,11.0,,,,,,1.0,0.0,TB,NFC South,outdoor,11.0,1.0,WR,62.66666666666666,61.497734,0.5047483905843039,0.858843537414966,0.39893618,0.60106385,12,6.0
00-0038824,R.Miller,WR,,,,,,,2.0,,,,,,,4.583333333333333,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,20.0,,,,,,,0.0,TB,NFC South,outdoor,11.0,1.0,WR,62.66666666666666,61.497734,0.5047483905843039,0.858843537414966,0.39893618,0.60106385,8,8.0
00-0038840,B.Tremayne,WR,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,0.0,WAS,NFC East,outdoor,14.0,1.0,WR,65.4,53.9981,0.4818996019460416,0.7281144781144782,0.39831805,0.60168195,1,1.0
00-0038862,E.Dotson,RB,,,,,,0.0,,,,,,,7.0,,,,,,,1.5,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,4.0,,LAC,AFC West,outdoor,5.0,0.0,RB,64.47058823529412,61.803616,0.5298216706703321,0.6446234119782215,0.34762773,0.65237224,1,1.0
00-0038891,S.Jackson,WR,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,0.0,,CIN,AFC North,outdoor,7.0,0.0,WR,60.70588235294117,50.93355,0.5632717896240024,0.7240656181295452,0.3265504,0.67344964,1,1.0
00-0038911,M.Cunningham,WR,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,,,,0.0,,NE,AFC East,outdoor,11.0,,,59.76470588235294,46.68542,0.5140518539717229,0.6241659830462127,0.382874,0.617126,1,1.0
00-0038920,J.Shenker,TE,,,,,,,0.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,0.0,LV,AFC West,indoor,10.0,1.0,TE,62.0,51.68756,0.5222465043809061,0.6363027515532962,0.33301708,0.66698295,1,1.0
00-0038933,D.Kincaid,TE,,,,,,3.0,2.0,,,,,,4.419753086419753,5.92,,,,,,,,,,,,,,,,,,,,18.0,16.0,,,,,,102.0,84.0,,,,,,0.0,0.0,BUF,AFC East,outdoor,12.0,1.0,TE,60.1,91.19061,0.4954661162710698,0.5498380675371826,0.44009984,0.55990016,34,17.0
00-0038935,B.Strange,TE,,,,,,1.0,2.0,,,,,,5.6,4.575,,,,,,,,,,,,,,,,,,,,5.0,14.0,,,,,,9.0,53.0,,,,,,0.0,0.0,JAX,AFC South,outdoor,12.0,1.0,TE,58.294117647058826,68.956665,0.4698388127180696,0.6291527792710461,0.38345107,0.61654896,19,9.5
00-0038938,J.Hyatt,WR,,,,,,0.0,0.0,,,,,,2.0869565217391304,0.75,,,,,,,,,,,,,,,,,,,,13.0,10.0,,,,,,40.0,19.0,,,,,,0.0,0.0,NYG,NFC East,outdoor,11.0,1.0,WR,61.8235294117647,51.111824,0.5490849384129296,0.6072841901459796,0.36346337,0.63653666,23,11.5
00-0038941,T.Scott,WR,,,,,,0.0,0.0,,,,,,4.117647058823529,7.0,,,,,,5.857142857142857,,,,,,,,,,,,,,13.0,1.0,,,,,,32.0,1.0,,,,,,7.0,0.0,CHI,NFC North,outdoor,7.0,1.0,WR,62.294117647058826,26.427608,0.5368157995912503,0.8122775800711743,0.34844193,0.6515581,14,7.0
